Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-10,@,Eastern Kentucky,W,66,60,90.4,82.2,72.9,.250,.304,.527,42.0,75.0,9.6,19.4,,.518,18.3,10.3,.143,,.419,18.6,65.0,.129

2022-11-12,,Kentucky State,W,127,61,146.0,70.1,86.6,.338,.408,.771,62.0,60.0,9.2,13.6,,.768,12.7,28.0,.254,,.323,13.3,77.8,.127

2022-11-15,,Indianapolis,W,68,50,97.1,71.4,70.1,.091,.394,.494,47.9,53.8,14.3,39.4,,.470,11.6,25.7,.091,,.375,21.6,68.4,.031

2022-11-21,N,Akron,L,53,72,88.3,120.0,60.2,.241,.389,.440,26.4,60.0,11.7,3.8,,.426,7.7,11.8,.130,,.656,19.1,52.6,.188

2022-11-22,N,Illinois State,W,78,66,118.2,100.0,65.5,.451,.333,.630,56.1,61.5,7.6,20.8,,.608,15.1,30.8,.314,,.473,15.0,77.4,.255

2022-11-23,N,Tulane,W,71,65,104.4,95.6,67.6,.269,.404,.605,57.1,76.9,10.3,19.4,,.587,21.4,30.4,.192,,.472,15.2,80.8,.259

2022-11-26,,South Carolina State,W,90,64,123.3,87.7,73.5,.500,.569,.627,62.1,75.9,5.5,15.4,,.612,15.3,35.7,.328,,.433,7.6,81.6,.090

2022-11-30,@,Austin Peay,W,75,74,110.3,108.8,67.9,.315,.222,.604,44.9,48.3,16.2,18.9,,.574,11.4,20.0,.241,,.586,20.6,70.8,.103

2022-12-10,,Wright State,W,64,60,87.7,82.2,72.8,.237,.305,.487,44.6,34.6,6.8,7.8,,.466,15.5,13.3,.153,,.425,15.9,71.4,.045

2022-12-14,@,Louisville,L,83,94,116.9,132.4,71.4,.157,.371,.552,56.3,51.5,1.4,12.5,,.536,14.7,44.7,.114,,.658,15.3,73.1,.333

2022-12-22,@,South Carolina,L,58,65,84.1,94.2,69.7,.455,.400,.434,36.7,20.0,7.2,16.7,,.391,10.7,12.8,.273,,.414,10.6,60.0,.188

2022-12-29,,Rice,L,78,81,98.7,102.5,78.5,.349,.317,.531,52.9,53.6,7.6,13.8,,.500,17.9,29.0,.238,,.508,17.3,73.0,.270

2022-12-31,@,Middle Tennessee,L,60,65,88.2,95.6,68.0,.169,.390,.471,43.2,45.8,8.8,11.6,,.475,12.4,14.7,.068,,.431,12.3,67.5,.138

2023-01-05,,North Texas,L,66,70,106.5,112.9,61.9,.612,.286,.522,41.5,31.6,11.3,20.7,,.418,8.7,25.0,.510,,.518,12.6,60.0,.236

2023-01-07,@,UTSA,W,74,64,107.2,92.8,68.7,.286,.365,.517,55.2,61.5,13.0,26.9,,.468,10.1,35.3,.238,,.431,19.3,75.8,.392

2023-01-11,@,UAB,W,80,78,106.7,104.0,74.7,.322,.322,.588,39.4,39.3,9.3,13.5,,.559,12.8,12.5,.237,,.500,16.0,64.7,.300

