Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Arizona State,L,59,62,72.0,75.6,82.5,.582,.255,.420,42.3,52.6,14.6,10.5,,.364,19.5,13.9,.345,,.387,21.7,66.7,.226

2022-11-10,,Kansas Christian,W,95,49,123.4,63.6,76.6,.127,.282,.631,69.1,70.0,24.7,11.1,,.620,16.6,46.4,.099,,.490,35.9,92.6,.020

2022-11-18,N,Belmont,W,89,81,117.1,106.6,76.2,.980,.260,.607,52.6,46.2,14.5,5.1,,.570,16.0,38.7,.640,,.588,23.5,69.2,.246

2022-11-20,N,Boston College,W,70,54,109.4,84.4,63.6,.556,.244,.615,50.0,39.1,14.1,6.3,,.556,13.7,21.7,.444,,.476,27.3,74.1,.366

2022-11-21,N,Drake,L,64,71,91.4,101.4,69.6,.407,.322,.455,43.9,45.5,14.3,14.3,,.415,12.4,20.0,.254,,.590,22.9,81.8,.641

2022-11-26,@,Wichita State,L,71,83,106.0,123.9,66.7,.265,.265,.464,42.4,72.0,14.9,0.0,,.412,6.1,33.3,.221,,.590,15.8,58.3,.480

2022-11-29,,Weber State,W,75,65,102.7,89.0,72.5,.729,.229,.580,60.0,52.0,11.0,12.5,,.573,16.7,29.2,.417,,.489,25.8,88.5,.404

2022-12-03,,Wiley,W,98,55,127.3,71.4,77.4,.557,.246,.635,58.6,69.7,23.4,30.4,,.582,12.5,38.7,.443,,.439,32.3,81.5,.245

2022-12-06,@,Baylor,L,57,80,78.1,109.6,72.8,.630,.239,.477,35.7,36.8,12.3,8.3,,.446,23.1,21.4,.348,,.527,20.5,50.0,.375

2022-12-11,@,UCF,L,49,75,80.3,123.0,61.4,.289,.267,.479,44.2,38.9,4.9,0.0,,.433,22.7,20.0,.222,,.630,17.0,66.7,.240

2022-12-18,@,Air Force,L,67,81,103.1,124.6,65.0,.509,.057,.509,38.9,20.8,16.9,3.6,,.453,9.6,24.2,.358,,.670,20.5,61.9,.280

2022-12-21,,Huston-Tillotson,W,114,56,142.5,70.0,80.2,.364,.377,.631,61.1,65.9,26.3,7.7,,.649,8.1,45.9,.182,,.471,31.0,77.1,.135

2022-12-29,,UT Arlington,W,70,63,102.9,92.6,68.3,.596,.277,.580,47.3,65.2,11.8,14.3,,.553,16.6,25.9,.383,,.404,19.9,67.9,.404

2022-12-31,@,Abilene Christian,L,63,69,85.1,93.2,74.4,.438,.167,.543,48.2,19.0,9.5,3.0,,.479,26.6,12.0,.354,,.480,20.1,77.4,.449

2023-01-05,,Southern Utah,W,68,65,100.0,95.6,67.6,.291,.273,.543,50.9,58.3,11.8,6.3,,.509,12.6,19.4,.218,,.500,15.6,95.5,.250

2023-01-07,@,Sam Houston,L,68,75,94.4,104.2,71.7,.206,.238,.492,56.5,25.9,6.9,4.5,,.460,15.8,26.7,.159,,.585,17.5,84.4,.426

