Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Pacific,W,88,78,115.8,102.6,76.4,.708,.458,.686,52.5,62.1,6.6,8.1,,.688,20.0,16.7,.458,,.500,14.0,75.7,.164

2022-11-11,N,Wisconsin,L,50,60,73.5,88.2,68.2,.489,.340,.432,54.8,35.3,7.4,23.1,,.372,21.6,22.2,.319,,.415,10.6,80.0,.186

2022-11-15,,San Diego State,L,62,74,91.2,108.8,68.5,.462,.346,.489,51.9,47.6,4.4,13.3,,.442,20.2,30.3,.308,,.588,14.4,89.5,.275

2022-11-18,,Cal Poly,W,80,43,127.0,68.3,63.1,.203,.492,.618,64.1,62.1,11.1,10.0,,.610,14.5,40.0,.136,,.349,23.7,85.3,.302

2022-11-24,N,Ole Miss,L,68,72,100.0,105.9,67.9,.281,.386,.526,45.8,60.9,7.4,6.4,,.465,12.2,19.4,.263,,.534,13.3,75.0,.172

2022-11-25,N,Florida State,W,70,60,98.6,84.5,71.0,.313,.406,.476,64.1,44.4,9.9,7.1,,.445,15.0,40.0,.203,,.500,21.0,93.1,.250

2022-11-27,N,Memphis,L,48,56,75.0,87.5,63.5,.103,.569,.394,55.2,58.8,10.9,11.1,,.379,19.8,33.3,.069,,.444,14.4,80.6,.148

2022-12-01,,UCLA,L,66,80,98.5,119.4,66.9,.264,.509,.553,47.7,62.5,16.4,7.5,,.538,19.0,32.0,.170,,.648,20.2,68.4,.185

2022-12-04,@,Arizona State,L,64,68,85.3,90.7,75.1,.219,.422,.453,51.5,69.6,13.3,17.6,,.406,17.5,30.8,.188,,.474,19.4,79.3,.246

2022-12-16,,Green Bay,W,85,40,118.1,55.6,72.2,.197,.393,.637,53.8,54.5,15.3,28.6,,.615,16.3,28.6,.164,,.306,31.5,73.0,.204

2022-12-18,N,Texas,L,62,72,95.4,110.8,65.1,.413,.391,.563,48.3,75.0,7.7,12.2,,.522,21.4,21.4,.304,,.516,10.6,71.9,.129

2022-12-22,N,Loyola (IL),W,75,62,108.7,89.9,68.9,.321,.232,.581,54.0,46.4,7.2,2.9,,.545,15.7,21.4,.250,,.474,16.2,80.0,.121

2022-12-29,,Colorado,L,70,73,101.4,105.8,69.5,.510,.353,.552,48.3,38.1,14.5,12.5,,.471,17.0,31.3,.431,,.536,19.9,69.2,.232

2022-12-31,,Utah,L,66,71,101.5,109.2,64.9,.125,.438,.487,44.4,48.1,7.7,3.8,,.492,5.6,19.4,.047,,.650,22.8,94.4,.475

2023-01-06,@,California,L,70,92,116.7,153.3,60.2,.196,.411,.572,51.0,46.4,5.0,15.6,,.563,14.0,44.4,.125,,.741,11.5,59.1,.222

2023-01-12,@,Washington,L,69,86,94.5,117.8,73.1,.243,.414,.442,49.3,62.5,8.2,8.3,,.407,13.3,34.1,.171,,.636,15.5,76.0,.186

2023-01-14,@,Washington State,L,59,60,113.5,115.4,52.5,.235,.353,.520,60.0,45.5,9.6,0.0,,.500,12.4,44.8,.157,,.563,10.1,76.9,.125

