Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Toccoa Falls,W,83,52,103.8,65.0,80.4,.253,.430,.469,56.7,63.3,11.3,12.5,,.430,7.3,30.0,.190,,.363,21.4,90.0,.113

2022-11-10,@,Ohio State,L,56,82,82.4,120.6,68.2,.154,.338,.401,37.0,27.3,4.4,4.4,,.377,11.4,25.6,.108,,.550,17.0,53.3,.267

2022-11-16,@,Tulane,L,79,99,103.9,130.3,76.3,.123,.384,.511,47.1,63.3,2.6,11.9,,.500,15.3,31.7,.082,,.611,7.2,69.0,.153

2022-11-21,,Bethune-Cookman,W,78,63,116.4,94.0,66.6,.254,.508,.552,55.4,61.5,3.0,11.1,,.524,13.5,40.0,.190,,.473,14.9,73.3,.179

2022-11-25,@,Virginia Tech,L,64,69,100.0,107.8,64.5,.133,.367,.502,46.0,46.2,3.1,5.0,,.500,13.6,26.7,.067,,.475,9.3,63.6,.180

2022-11-30,,The Citadel,L,73,76,107.4,111.8,67.6,.333,.450,.525,54.8,33.3,4.4,15.6,,.508,12.6,28.6,.200,,.541,8.7,88.9,.469

2022-12-02,@,South Florida,L,59,79,90.8,121.5,64.6,.345,.327,.461,48.3,40.0,4.6,3.4,,.382,15.8,34.4,.309,,.600,12.1,64.3,.117

2022-12-05,,Kennesaw State,L,65,76,85.5,100.0,75.7,.327,.327,.511,60.0,45.8,10.5,7.1,,.482,24.8,31.0,.218,,.578,18.8,87.1,.333

2022-12-14,@,Tennessee State,W,91,87,123.0,117.6,74.0,.462,.519,.718,50.0,51.7,5.4,2.4,,.673,21.1,29.2,.404,,.516,11.4,63.9,.371

2022-12-17,@,Jacksonville,L,63,72,106.8,122.0,59.4,.121,.500,.514,51.8,52.0,6.8,0.0,,.500,14.0,33.3,.086,,.620,9.3,73.1,.200

2022-12-22,,Kentucky Christian,W,126,67,161.5,85.9,77.6,.169,.416,.757,73.6,47.1,3.8,22.9,,.766,8.8,48.3,.104,,.415,11.0,90.7,.200

2022-12-29,@,Gardner-Webb,L,63,83,92.6,122.1,67.8,.500,.396,.530,38.9,35.0,13.2,9.5,,.479,21.2,29.2,.354,,.562,15.6,46.7,.154

2022-12-31,,USC Upstate,W,90,85,128.6,121.4,69.7,.508,.393,.594,59.3,40.7,11.4,5.3,,.516,11.7,45.7,.443,,.632,13.4,79.2,.228

2023-01-04,,Longwood,L,74,79,112.1,119.7,65.7,.302,.528,.611,41.5,56.0,4.5,6.3,,.566,16.5,25.9,.264,,.545,11.7,57.7,.345

2023-01-07,@,Presbyterian,W,67,61,106.3,96.8,63.4,.365,.288,.549,50.0,45.8,9.5,14.8,,.510,16.4,34.5,.269,,.357,15.7,62.9,.531

2023-01-11,,High Point,W,106,69,139.5,90.8,76.1,.271,.400,.671,65.2,51.2,11.8,2.9,,.679,12.2,45.2,.157,,.518,20.7,82.9,.175

