Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Brandeis,W,79,47,121.5,72.3,65.2,.180,.459,.596,65.6,53.3,9.2,0.0,,.598,14.2,41.9,.098,,.370,18.5,87.9,.200

2022-11-11,,Fairfield,W,83,71,129.7,110.9,64.3,.340,.453,.674,54.5,46.4,6.3,6.3,,.651,10.2,22.2,.264,,.520,11.5,85.7,.353

2022-11-15,@,Fordham,L,61,79,80.3,103.9,76.0,.246,.145,.396,40.8,31.8,7.9,3.6,,.341,8.3,16.7,.203,,.546,18.3,75.9,.370

2022-11-20,,Boston University,L,57,64,89.1,100.0,64.1,.237,.441,.434,51.5,47.4,1.6,8.1,,.381,9.6,28.6,.203,,.398,5.4,75.8,.288

2022-11-26,@,George Washington,L,54,75,87.1,121.0,62.4,.119,.478,.381,42.2,76.2,4.8,3.2,,.373,5.3,28.6,.060,,.567,13.0,68.2,.308

2022-11-30,,Sacred Heart,L,61,66,91.0,98.5,67.5,.228,.526,.483,45.6,70.0,7.5,2.7,,.439,16.0,22.2,.193,,.453,13.0,71.9,.340

2022-12-03,@,Columbia,L,52,56,77.6,83.6,66.8,.283,.417,.382,54.1,64.7,10.4,16.2,,.342,17.1,32.5,.183,,.470,19.6,79.4,.180

2022-12-06,@,Boston College,W (1 OT),74,71,104.2,100.0,63.1,.339,.339,.514,54.9,34.6,7.0,0.0,,.484,16.3,43.2,.226,,.408,10.3,64.4,.277

2022-12-10,@,St. John's (NY),L,51,64,72.9,91.4,70.3,.030,.364,.381,47.0,50.0,11.4,4.5,,.371,14.1,23.7,.030,,.397,13.8,66.7,.147

2022-12-12,,Saint Joseph's (ME),W,104,61,142.5,83.6,73.2,.264,.486,.642,65.2,51.4,12.3,12.0,,.611,9.0,41.2,.222,,.491,18.8,90.6,.107

2022-12-19,,Holy Cross,W,78,60,123.8,95.2,63.1,.400,.400,.655,58.2,40.7,7.9,2.6,,.630,13.1,27.3,.300,,.482,14.1,78.8,.107

2022-12-21,@,Brown,L,51,67,76.1,100.0,67.2,.269,.462,.435,43.4,56.3,10.4,15.0,,.394,17.0,13.5,.192,,.452,12.6,71.8,.159

2022-12-29,@,Dartmouth,,,,,,,,,,,,,,,,,,,,,,,

2022-12-31,@,Albany (NY),W,67,51,111.7,85.0,60.3,.278,.426,.548,53.0,66.7,10.0,12.2,,.537,14.1,40.0,.167,,.380,16.1,63.9,.185

2023-01-05,@,Binghamton,L,50,68,79.4,107.9,62.6,.468,.383,.435,43.1,21.1,7.9,8.7,,.436,10.9,12.1,.191,,.517,12.4,75.0,.138

2023-01-08,,Vermont,W,67,60,104.7,93.8,64.4,.271,.424,.503,54.4,56.5,3.1,5.7,,.466,9.5,25.7,.203,,.454,11.6,84.8,.204

2023-01-11,@,Maine,W,71,58,109.2,89.2,65.3,.458,.625,.607,54.7,68.2,4.6,2.8,,.583,19.3,24.1,.313,,.436,15.2,80.0,.182

