Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,West Virginia,L,58,76,82.9,108.6,69.7,.400,.382,.443,32.8,61.1,8.6,5.4,,.418,19.6,26.3,.218,,.544,20.5,42.3,.246

2022-11-11,@,Coppin State,L,78,83,95.1,101.2,82.0,.264,.389,.481,52.2,55.2,6.1,11.6,,.458,17.3,35.0,.167,,.574,18.4,75.9,.213

2022-11-15,,McDaniel,W,60,38,90.9,57.6,65.7,.129,.435,.456,60.3,68.0,12.1,17.6,,.452,12.0,30.6,.065,,.302,16.7,89.2,.113

2022-11-18,@,USC,L,74,83,94.9,106.4,77.6,.309,.368,.475,48.5,60.0,12.8,11.8,,.434,12.4,31.4,.221,,.527,18.3,67.7,.429

2022-11-20,@,Cal Poly,W,73,68,104.3,97.1,70.4,.440,.440,.604,55.2,65.2,2.9,7.1,,.540,19.9,21.4,.380,,.510,17.2,86.7,.314

2022-11-22,@,Pacific,W,69,65,97.2,91.5,70.9,.213,.377,.514,46.4,74.1,7.0,9.3,,.508,16.2,26.5,.115,,.427,14.5,65.7,.194

2022-11-26,@,Navy,L,59,75,92.2,117.2,63.8,.240,.200,.530,45.5,41.7,4.7,5.3,,.500,20.1,22.2,.180,,.581,9.6,67.9,.048

2022-12-01,@,St. Peter's,W,73,58,114.1,90.6,63.8,.404,.368,.537,47.0,39.1,6.3,7.3,,.491,8.1,24.2,.298,,.431,11.2,69.7,.138

2022-12-03,,Rider,L,65,68,98.5,103.0,65.8,.235,.353,.573,53.4,56.5,3.0,2.3,,.539,23.1,38.5,.196,,.431,12.7,65.6,.310

2022-12-06,,American,L,61,69,89.7,101.5,67.6,.340,.300,.525,44.9,72.7,14.7,11.1,,.480,19.4,19.2,.260,,.638,27.0,73.9,.191

2022-12-10,,Loyola (MD),W,51,34,89.5,59.6,57.2,.292,.229,.467,60.9,55.6,15.8,7.4,,.417,21.5,40.0,.229,,.283,18.8,79.4,.174

2022-12-18,,Robert Morris,L,59,68,86.8,100.0,67.7,.131,.295,.455,42.2,58.3,13.2,0.0,,.426,12.2,17.6,.115,,.509,17.0,70.0,.196

2022-12-21,@,Howard,L,62,63,86.1,87.5,71.8,.086,.310,.513,49.3,65.4,16.7,9.8,,.509,22.0,26.7,.052,,.435,20.9,67.6,.145

2022-12-31,@,Niagara,L,55,67,91.7,111.7,60.0,.289,.267,.537,54.2,45.0,1.7,7.1,,.489,20.3,18.2,.244,,.608,14.1,84.6,.098

2023-01-02,@,Canisius,W,64,60,92.8,87.0,68.6,.148,.407,.554,41.9,58.3,13.0,0.0,,.528,20.6,17.9,.130,,.429,19.4,61.8,.095

2023-01-08,@,Marist,L,56,63,88.9,100.0,62.8,.157,.431,.511,49.1,40.9,9.5,7.1,,.480,22.6,24.0,.137,,.509,15.6,68.8,.148

2023-01-13,,Manhattan,L,57,62,90.5,98.4,63.5,.182,.400,.477,44.1,75.0,12.7,11.8,,.445,21.1,33.3,.145,,.519,21.9,57.7,.154

