Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Northeastern,W,72,63,98.6,86.3,72.6,.403,.371,.487,49.3,54.2,11.0,15.4,,.452,11.9,25.6,.258,,.439,20.7,80.0,.408

2022-11-11,@,UConn,L,57,86,81.4,122.9,70.4,.453,.226,.443,41.2,33.3,11.4,2.9,,.358,16.8,19.4,.358,,.655,17.2,65.6,.255

2022-11-14,,Johnson & Wales (RI),W,96,51,121.5,64.6,79.0,.118,.500,.669,60.9,57.9,13.9,14.6,,.669,14.3,25.0,.074,,.375,20.6,85.4,.047

2022-11-17,,Hartford,W,102,66,141.7,91.7,71.5,.151,.411,.652,60.0,47.5,25.0,7.1,,.644,11.3,45.7,.110,,.580,29.0,80.0,.160

2022-11-20,@,New Hampshire,W,64,57,100.0,89.1,64.1,.373,.373,.461,48.5,13.6,6.3,0.0,,.398,5.4,24.2,.288,,.381,9.6,71.4,.203

2022-11-26,N,Southeast Missouri State,L,52,63,80.0,96.9,64.8,.211,.421,.415,40.9,61.1,7.7,10.0,,.360,10.0,16.7,.193,,.443,16.0,70.0,.302

2022-11-27,@,Milwaukee,L,46,67,69.7,101.5,66.0,.310,.448,.346,46.4,46.7,7.6,3.6,,.284,14.2,29.3,.224,,.472,14.8,71.4,.321

2022-11-28,N,UC-Davis,L (1 OT),70,81,83.3,96.4,74.7,.348,.318,.455,41.0,29.2,6.0,7.5,,.402,13.5,14.3,.258,,.439,14.7,72.2,.544

2022-12-02,@,Merrimack,W,68,54,103.0,81.8,66.4,.212,.327,.594,58.2,50.0,12.1,6.9,,.577,17.3,20.0,.154,,.440,19.6,90.0,.200

2022-12-07,@,Notre Dame,L,75,81,110.3,119.1,68.0,.271,.492,.563,54.2,57.7,7.4,5.6,,.542,14.2,27.3,.186,,.575,8.5,88.5,.377

2022-12-10,@,Marist,W,72,70,105.9,102.9,67.6,.276,.414,.549,53.7,54.2,4.4,6.1,,.517,13.2,25.8,.207,,.460,6.6,77.8,.190

2022-12-13,,Dartmouth,W,67,59,101.5,89.4,66.1,.138,.379,.542,44.3,48.0,15.2,8.1,,.517,15.1,18.5,.121,,.473,18.5,64.7,.107

2022-12-21,@,UMass-Lowell,L,60,68,85.7,97.1,70.1,.237,.441,.457,46.5,55.0,7.1,6.3,,.415,18.6,24.3,.186,,.491,15.3,70.6,.211

2022-12-30,,Navy,L,58,75,92.1,119.0,63.3,.226,.581,.422,52.4,54.5,7.9,6.7,,.419,11.6,36.1,.097,,.540,11.6,74.1,.420

2023-01-02,@,Bucknell,W,69,61,109.5,96.8,63.4,.345,.455,.539,55.7,62.5,11.1,3.3,,.527,11.1,31.0,.200,,.481,15.6,78.1,.167

2023-01-05,,Lafayette,W (1 OT),73,69,107.4,101.5,60.6,.300,.367,.532,60.3,34.6,5.9,19.2,,.500,13.8,37.5,.217,,.484,13.2,80.6,.164

