Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Virginia Tech,L,57,95,81.4,135.7,69.9,.113,.258,.436,37.1,37.5,7.1,6.3,,.419,15.5,17.6,.081,,.667,12.6,60.7,.250

2022-11-10,,Immaculata,W,104,67,130.0,83.8,80.2,.230,.284,.634,52.6,70.7,17.5,3.7,,.622,10.9,29.4,.162,,.570,32.0,87.0,.419

2022-11-14,@,Villanova,L,50,60,84.7,101.7,58.9,.089,.333,.533,44.4,55.0,3.4,10.5,,.511,23.0,12.5,.089,,.424,9.4,81.0,.457

2022-11-16,@,Columbia,L,65,70,87.8,94.6,73.5,.107,.286,.552,53.7,44.8,9.5,6.9,,.571,26.3,26.9,.018,,.480,18.7,78.6,.440

2022-11-20,@,UConn,L,60,95,78.9,125.0,75.7,.500,.173,.466,42.4,25.0,7.9,3.0,,.404,21.9,18.2,.346,,.672,14.6,73.1,.213

2022-11-26,@,Liberty,L,53,80,80.3,121.2,65.6,.275,.373,.460,54.5,44.4,7.6,3.3,,.412,22.8,30.0,.216,,.636,10.7,75.0,.085

2022-11-30,@,St. Francis (NY),L,73,81,100.0,111.0,72.9,.290,.174,.465,55.0,55.2,4.1,6.7,,.435,14.2,47.5,.188,,.515,11.3,62.5,.197

2022-12-03,,Longwood,L,49,75,73.1,111.9,66.8,.264,.377,.411,46.4,61.1,9.0,19.2,,.406,25.1,29.4,.113,,.641,20.0,72.7,.348

2022-12-07,@,Delaware,L,69,77,103.0,114.9,67.0,.125,.234,.509,51.4,44.4,6.0,2.9,,.484,16.1,32.4,.109,,.473,7.9,70.3,.455

2022-12-10,,Georgian Court,L,69,75,87.3,94.9,78.9,.296,.451,.426,47.8,54.2,15.2,7.1,,.401,12.9,27.7,.169,,.614,26.7,95.0,.477

2022-12-17,@,Drexel,L,52,85,77.6,126.9,67.2,.319,.234,.480,43.6,36.8,9.0,3.7,,.436,27.0,27.6,.234,,.627,14.1,61.5,.095

2022-12-20,,Wagner,L,51,58,82.3,93.5,62.4,.170,.255,.502,44.3,47.6,9.7,22.9,,.479,24.0,22.7,.128,,.395,17.5,56.4,.228

2022-12-29,@,Penn State,L,46,60,69.7,90.9,65.6,.107,.375,.391,48.6,58.8,12.1,12.5,,.375,19.2,22.2,.071,,.442,13.5,76.5,.117

2023-01-07,@,Howard,L,64,84,88.9,116.7,71.6,.245,.321,.541,45.1,37.5,13.9,3.4,,.519,26.2,29.6,.170,,.696,25.0,62.5,.255

2023-01-09,,Norfolk State,L,65,78,101.6,121.9,63.6,.630,.500,.544,49.2,72.2,9.4,14.3,,.478,17.9,30.3,.457,,.519,10.9,70.0,.434

2023-01-14,@,Maryland-Eastern Shore,L,66,68,104.8,107.9,62.8,.490,.216,.525,63.5,50.0,11.1,13.0,,.461,20.3,55.6,.373,,.598,17.5,72.0,.137

