Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Toledo,L,70,85,93.3,113.3,75.2,.098,.230,.548,44.4,53.3,6.7,2.0,,.541,21.0,17.2,.066,,.514,9.3,67.6,.186

2022-11-13,,Western Michigan,W,81,65,108.0,86.7,75.4,.339,.306,.563,47.8,58.1,6.7,7.9,,.548,10.0,13.8,.210,,.395,12.8,72.5,.258

2022-11-16,@,Chicago State,L,74,87,112.1,131.8,66.8,.300,.183,.540,46.8,31.0,12.1,3.3,,.500,8.0,27.6,.233,,.652,15.6,77.8,.587

2022-11-19,,Incarnate Word,W,68,64,104.6,98.5,65.1,.442,.442,.540,51.7,66.7,9.2,2.7,,.462,12.5,23.1,.385,,.508,13.8,75.0,.068

2022-11-23,@,Samford,L,49,79,71.0,114.5,69.4,.309,.436,.388,45.7,43.8,10.1,13.3,,.345,20.2,25.6,.200,,.529,16.5,71.0,.490

2022-11-25,N,South Dakota State,L,50,61,74.6,91.0,66.6,.000,.433,.417,45.6,31.8,14.9,5.9,,.417,16.7,18.8,.000,,.471,19.4,80.0,.255

2022-11-27,N,James Madison,W (1 OT),81,79,102.5,100.0,69.8,.197,.333,.561,56.5,36.4,7.6,0.0,,.553,19.1,34.5,.121,,.454,14.0,75.8,.556

2022-12-01,@,Belmont,L,64,76,94.1,111.8,67.9,.234,.250,.450,44.9,34.6,5.9,7.7,,.422,7.8,18.9,.156,,.558,12.2,75.0,.150

2022-12-04,,Murray State,L (1 OT),70,77,95.9,105.5,64.5,.162,.265,.478,51.4,44.8,5.5,2.3,,.456,13.1,33.3,.118,,.525,15.7,70.6,.233

2022-12-06,,Trinity Christian,W,96,60,123.1,76.9,78.1,.358,.313,.612,55.9,50.0,9.0,2.0,,.575,11.3,29.0,.284,,.403,16.5,78.4,.090

2022-12-10,@,Ole Miss,L,61,98,78.2,125.6,77.6,.281,.228,.472,43.5,54.5,2.6,3.3,,.430,24.5,17.1,.211,,.589,5.8,70.6,.164

2022-12-18,,Elon,W,71,66,98.6,91.7,72.4,.347,.510,.622,57.8,72.0,2.8,11.1,,.612,24.0,16.7,.224,,.396,5.0,82.5,.125

2022-12-21,,Stonehill,W,77,67,98.7,85.9,77.5,.293,.448,.583,57.6,62.1,14.1,6.7,,.586,20.5,24.1,.155,,.455,20.7,90.0,.309

2022-12-29,@,Drake,L,63,68,94.0,101.5,66.5,.271,.339,.473,44.8,43.5,9.0,9.5,,.432,9.5,20.0,.203,,.455,11.9,71.9,.304

2023-01-01,,Indiana State,L,50,68,74.6,101.5,67.3,.246,.361,.367,43.9,44.4,9.0,12.1,,.320,10.5,19.0,.180,,.556,14.5,87.5,.148

2023-01-04,,Northern Iowa,L,67,69,97.1,100.0,69.5,.250,.500,.535,43.1,72.0,10.1,10.3,,.518,13.8,9.7,.161,,.516,15.3,73.5,.081

