Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Keystone,W,110,65,144.7,85.5,76.4,.200,.488,.628,69.9,57.8,9.2,7.7,,.650,10.2,56.8,.075,,.444,15.8,83.3,.143

2022-11-12,,Stonehill,L,77,82,101.3,107.9,75.5,.414,.483,.555,50.0,44.0,3.9,0.0,,.491,12.6,13.3,.345,,.593,15.5,92.3,.203

2022-11-16,@,Siena,W (1 OT),96,94,115.7,113.3,73.4,.350,.283,.686,46.4,40.5,9.6,11.1,,.683,20.5,11.1,.233,,.643,18.6,79.3,.206

2022-11-19,@,William & Mary,L,67,76,97.1,110.1,69.3,.404,.500,.541,45.6,54.5,5.8,12.8,,.510,17.3,21.9,.269,,.429,9.7,66.7,.500

2022-11-20,N,Radford,L,75,90,104.2,125.0,71.8,.340,.380,.646,52.4,37.0,4.2,2.8,,.610,22.6,15.0,.280,,.652,10.7,86.4,.304

2022-11-24,N,Princeton,L,66,74,93.0,104.2,70.6,.328,.276,.492,45.3,47.8,1.4,0.0,,.431,9.5,10.8,.276,,.508,12.6,78.9,.197

2022-11-26,N,Manhattan,L,71,72,104.4,105.9,68.0,.578,.444,.619,56.9,52.4,4.4,0.0,,.556,24.9,33.3,.467,,.508,10.4,73.5,.164

2022-11-30,,Merchant Marine Academy,W,88,57,129.4,83.8,67.6,.281,.484,.606,75.4,51.5,8.8,4.8,,.609,15.2,56.7,.156,,.460,17.5,93.5,.220

2022-12-03,,Wagner,W,75,64,110.3,94.1,67.8,.571,.490,.602,53.1,54.5,13.2,13.8,,.531,17.3,33.3,.469,,.476,16.2,70.6,.081

2022-12-07,,NJIT,W,63,62,96.9,95.4,65.4,.076,.409,.461,60.2,73.1,1.5,7.0,,.455,17.0,44.7,.045,,.407,6.5,73.3,.071

2022-12-10,@,Rhode Island,L,67,77,94.4,108.5,70.7,.111,.476,.505,36.7,44.4,8.5,0.0,,.492,11.9,12.5,.079,,.542,17.5,64.3,.220

2022-12-18,@,Stony Brook,L,59,66,88.1,98.5,66.7,.200,.450,.449,44.8,52.2,9.0,5.6,,.458,12.0,19.4,.067,,.480,14.9,74.2,.388

2022-12-20,@,Central Connecticut,W,66,55,103.1,85.9,64.2,.391,.500,.605,49.2,56.5,9.4,8.1,,.587,19.2,18.5,.261,,.383,13.0,71.1,.094

2022-12-30,,Lehigh,W,80,78,119.4,116.4,67.3,.373,.412,.666,50.0,50.0,4.5,18.4,,.657,14.3,12.5,.255,,.557,9.3,76.5,.164

2023-01-02,@,Lafayette,W,82,65,132.3,104.8,62.8,.170,.340,.716,58.3,64.5,3.2,5.3,,.698,17.3,30.4,.151,,.467,7.0,75.7,.131

2023-01-05,@,Loyola (MD),W,78,55,114.7,80.9,68.2,.278,.370,.638,53.7,50.0,11.8,0.0,,.630,19.7,30.8,.185,,.500,25.3,75.0,.100

