Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-09,@,South Dakota,L,77,85,111.6,123.2,69.3,.226,.419,.561,46.4,53.6,7.2,12.8,,.532,6.8,16.7,.177,,.579,10.7,80.8,.333

2022-11-12,,Campbellsville,W,107,54,133.8,67.5,79.7,.508,.400,.663,75.7,44.7,6.3,6.5,,.669,17.4,54.5,.308,,.373,16.9,92.7,.111

2022-11-14,,Belmont,W,77,75,106.9,104.2,72.1,.293,.241,.583,50.8,45.2,8.3,16.3,,.569,14.3,24.1,.190,,.508,15.5,72.2,.194

2022-11-18,@,Notre Dame,L,65,66,108.3,110.0,59.9,.019,.245,.608,57.4,44.8,5.0,7.7,,.604,15.8,18.2,.019,,.554,10.7,84.4,.071

2022-11-21,,Covenant,W,86,61,119.4,84.7,72.1,.339,.290,.597,52.9,60.6,12.5,10.3,,.573,12.2,34.4,.242,,.411,18.8,68.4,.161

2022-11-23,@,Chattanooga,W,72,66,107.5,98.5,67.4,.259,.328,.553,43.5,38.5,4.5,11.8,,.509,10.9,18.2,.224,,.435,12.6,66.7,.194

2022-11-30,,Navy,W,82,77,118.8,111.6,69.0,.410,.426,.563,41.3,50.0,13.0,8.8,,.516,8.8,28.6,.311,,.591,22.5,57.1,.218

2022-12-05,,Trevecca Nazarene,W,87,49,120.8,68.1,71.9,.290,.420,.554,56.9,58.8,12.5,25.0,,.543,6.0,30.6,.174,,.423,24.2,89.7,.096

2022-12-09,@,Alabama A&M,L,59,63,80.8,86.3,73.2,.172,.586,.470,51.4,45.5,9.6,3.7,,.474,21.3,24.2,.069,,.412,13.0,74.4,.103

2022-12-11,@,Tennessee State,L,85,90,106.3,112.5,79.6,.327,.481,.707,54.2,45.2,7.5,7.0,,.702,29.4,22.7,.231,,.597,16.7,80.8,.258

2022-12-14,,Tennessee Tech,W,64,63,95.5,94.0,67.1,.056,.296,.439,56.8,29.6,7.5,5.6,,.423,14.1,41.0,.056,,.484,12.1,74.3,.048

2022-12-17,@,Michigan,L,75,83,102.7,113.7,73.1,.164,.448,.519,47.8,50.0,5.5,2.3,,.485,14.2,28.6,.149,,.556,12.1,67.6,.226

2022-12-20,@,Louisville,W,75,67,110.3,98.5,68.4,.164,.443,.570,61.3,53.3,7.4,5.3,,.557,15.4,35.7,.115,,.446,12.0,82.4,.304

2022-12-30,,Stetson,L (1 OT),80,86,105.3,113.2,67.9,.174,.391,.535,50.7,48.4,6.6,5.3,,.507,12.8,27.3,.145,,.522,11.6,72.2,.203

2023-01-02,@,Liberty,L,48,77,73.8,118.5,65.4,.326,.261,.452,44.4,35.3,6.2,7.1,,.424,23.1,11.1,.196,,.600,11.3,77.8,.200

2023-01-05,,North Alabama,W,86,62,117.8,84.9,72.6,.360,.360,.734,65.5,58.1,2.7,8.5,,.710,21.5,13.3,.300,,.388,6.3,83.7,.149

