Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Trinity Christian,W,82,48,100.0,58.5,81.6,.319,.391,.516,61.4,51.6,14.6,22.7,,.500,14.1,32.4,.188,,.320,22.3,84.8,.109

2022-11-11,,Loyola (IL),L,63,70,85.1,94.6,74.4,.620,.320,.487,37.5,35.0,16.2,11.4,,.420,19.8,20.6,.420,,.571,30.1,63.6,.286

2022-11-14,,Jacksonville State,W,67,60,85.9,76.9,78.2,.564,.455,.480,43.2,68.4,10.3,11.4,,.409,19.6,20.0,.400,,.406,21.7,70.6,.125

2022-11-19,@,Fordham,L,65,79,94.2,114.5,68.6,.200,.309,.540,48.0,36.0,8.7,9.7,,.509,17.8,20.0,.164,,.620,16.0,76.0,.222

2022-11-21,N,Stonehill,W,77,71,105.5,97.3,73.4,.339,.536,.592,44.6,51.9,9.6,15.6,,.607,15.6,12.9,.161,,.500,20.6,84.0,.449

2022-11-22,N,Holy Cross,W,89,66,117.1,86.8,75.8,.508,.410,.588,42.0,58.6,14.5,11.6,,.549,7.3,15.6,.361,,.410,18.2,64.9,.262

2022-11-26,@,Green Bay,W,78,64,113.0,92.8,68.7,.569,.373,.602,55.1,48.1,10.1,14.7,,.578,13.4,28.6,.373,,.413,18.5,75.0,.565

2022-11-30,,Missouri State,L,51,66,71.8,93.0,70.6,.358,.396,.411,44.9,68.8,4.2,10.0,,.368,19.5,20.6,.226,,.411,9.2,63.6,.082

2022-12-03,@,Drake,L,64,77,91.4,110.0,70.1,.220,.475,.491,55.4,45.5,5.7,0.0,,.458,18.7,28.6,.169,,.575,14.9,86.7,.302

2022-12-10,@,Western Michigan,W,62,56,89.9,81.2,68.5,.273,.527,.499,28.4,66.7,8.7,8.7,,.464,10.1,2.9,.200,,.434,25.0,54.5,.049

2022-12-13,,Prairie View,W,70,61,102.9,89.7,68.1,.222,.463,.586,38.6,60.0,10.3,12.8,,.565,16.7,15.4,.167,,.398,17.2,58.1,.237

2022-12-18,,Northeastern,W,81,73,108.0,97.3,74.5,.383,.383,.571,45.0,58.6,14.7,17.9,,.558,13.4,19.4,.233,,.552,18.5,72.4,.155

2022-12-20,@,Northwestern,L,54,92,76.1,129.6,70.6,.432,.545,.509,32.3,70.6,2.8,14.0,,.477,28.4,10.0,.273,,.571,9.4,53.1,.171

2022-12-28,,Illinois State,W,55,51,80.9,75.0,67.6,.438,.542,.474,45.2,70.6,10.3,22.0,,.427,17.1,18.2,.292,,.388,19.2,75.9,.103

2022-12-31,@,Bradley,L,45,79,67.2,117.9,67.1,.241,.310,.348,50.0,23.5,7.5,2.9,,.302,17.8,29.3,.172,,.596,12.1,77.4,.193

2023-01-04,,Belmont,L,71,77,84.5,91.7,84.2,.277,.400,.483,48.6,68.0,9.5,22.2,,.446,18.8,20.5,.200,,.525,22.0,81.8,.233

