Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Georgia,L,55,68,75.3,93.2,72.7,.193,.316,.442,37.9,70.0,16.4,4.4,,.404,18.4,12.9,.158,,.518,24.4,66.7,.200

2022-11-10,@,Maryland,L,51,71,68.9,95.9,73.6,.206,.444,.369,49.3,35.3,6.8,2.4,,.325,18.8,28.6,.159,,.459,14.6,75.8,.246

2022-11-13,,Brescia,W,112,45,141.8,57.0,78.5,.301,.575,.671,69.6,56.8,5.1,13.5,,.630,9.7,42.9,.274,,.239,9.1,86.0,.155

2022-11-18,@,McNeese State,W,88,69,129.4,101.5,67.8,.620,.600,.680,54.7,77.8,8.8,6.8,,.690,15.6,34.6,.380,,.474,13.8,68.4,.241

2022-11-19,N,Lamar,W (1 OT),98,91,127.3,118.2,68.0,.377,.590,.681,51.9,72.7,5.2,2.0,,.672,16.3,35.5,.262,,.627,16.6,73.9,.190

2022-11-20,N,Lindenwood,W (1 OT),90,88,109.8,107.3,72.7,.276,.421,.523,49.4,48.4,7.3,3.4,,.474,7.5,23.9,.237,,.551,12.4,81.1,.191

2022-11-26,@,UNC Asheville,L,61,73,81.3,97.3,75.2,.217,.367,.461,45.2,50.0,12.0,11.9,,.450,16.4,10.8,.117,,.519,18.2,80.6,.340

2022-11-30,,Gardner-Webb,L,55,71,88.7,114.5,62.0,.545,.523,.496,45.6,60.0,8.1,5.0,,.420,15.3,15.4,.409,,.518,9.8,71.0,.232

2022-12-03,,USC Upstate,L,64,79,90.1,111.3,70.8,.417,.317,.445,53.2,40.9,2.8,0.0,,.408,17.3,38.5,.250,,.561,16.0,78.3,.490

2022-12-07,@,Davidson,L,64,72,87.7,98.6,73.5,.345,.364,.500,46.6,20.8,11.0,5.1,,.482,20.0,17.9,.200,,.509,17.5,73.3,.291

2022-12-10,,Brevard,W,99,55,132.0,73.3,74.8,.385,.462,.644,71.4,45.7,10.7,5.6,,.638,16.3,51.9,.246,,.422,18.2,86.1,.103

2022-12-17,@,Tennessee Tech,W,75,65,113.6,98.5,66.1,.400,.473,.573,54.4,75.0,9.1,8.6,,.527,8.4,21.4,.309,,.519,17.0,86.2,.212

2022-12-20,,Toccoa Falls,W,117,50,141.0,60.2,83.3,.244,.419,.610,64.1,48.8,8.4,11.1,,.576,5.0,42.9,.209,,.264,14.0,82.0,.149

2022-12-29,,UNC Greensboro,L,47,72,68.1,104.3,69.5,.400,.533,.329,43.1,41.7,8.7,2.7,,.258,11.2,21.4,.267,,.557,17.2,73.3,.245

2022-12-31,,Furman,W,79,67,121.5,103.1,64.6,.296,.407,.641,60.4,42.9,6.2,0.0,,.611,17.4,38.5,.241,,.571,17.3,81.5,.224

2023-01-04,@,ETSU,W,71,60,106.0,89.6,67.4,.230,.557,.525,43.9,52.0,13.4,2.4,,.516,8.1,21.1,.131,,.529,23.6,75.0,.096

