Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Ohio,W,70,69,98.6,97.2,70.7,.228,.439,.554,47.3,60.7,11.3,15.0,,.553,16.0,18.5,.123,,.508,17.9,75.0,.133

2022-11-11,@,Furman,L,74,89,102.8,123.6,72.2,.203,.484,.527,34.5,31.0,11.1,7.3,,.547,10.2,18.9,.063,,.650,17.3,61.9,.183

2022-11-14,@,Lipscomb,L,75,77,104.2,106.9,72.1,.306,.306,.528,49.2,41.4,8.3,4.5,,.508,15.5,27.8,.194,,.569,14.3,75.9,.190

2022-11-18,N,Tarleton State,L,81,89,106.6,117.1,76.2,.298,.316,.622,47.4,58.6,7.9,8.1,,.588,23.5,30.8,.246,,.570,16.0,61.3,.640

2022-11-19,N,George Mason,W,66,62,101.5,95.4,64.7,.268,.375,.523,45.3,40.0,16.9,12.5,,.500,11.2,28.1,.179,,.491,18.9,62.5,.086

2022-11-21,N,Howard,W,96,73,126.3,96.1,76.1,.534,.397,.660,51.6,56.7,11.8,4.9,,.612,12.1,23.1,.431,,.443,17.4,71.1,.311

2022-11-27,@,Georgia State,W,68,66,101.5,98.5,66.9,.176,.490,.615,47.2,79.2,10.4,2.7,,.598,21.3,18.5,.137,,.463,14.8,76.9,.296

2022-12-01,,Valparaiso,W,76,64,111.8,94.1,67.9,.167,.567,.587,55.1,69.2,2.9,10.4,,.558,12.2,25.0,.150,,.422,7.8,81.1,.156

2022-12-04,@,Illinois State,L,77,87,110.0,124.3,69.8,.305,.305,.570,34.6,63.0,11.4,5.9,,.525,10.6,11.1,.254,,.664,18.2,60.0,.255

2022-12-06,,Trevecca Nazarene,W,83,53,127.7,81.5,65.3,.441,.458,.582,45.0,59.3,16.9,18.2,,.542,4.0,18.2,.322,,.500,26.3,77.8,.128

2022-12-10,,Middle Tennessee,L (1 OT),75,85,93.8,106.3,71.4,.426,.541,.511,41.3,73.9,5.0,5.6,,.500,18.8,25.6,.230,,.507,12.6,58.3,.217

2022-12-18,@,Chattanooga,W (1 OT),83,79,113.7,108.2,65.2,.222,.508,.596,38.7,46.4,19.2,0.0,,.556,10.3,17.2,.206,,.568,20.6,57.6,.203

2022-12-21,,Samford,W,79,56,123.4,87.5,64.1,.264,.415,.662,51.9,61.3,14.1,24.0,,.679,14.4,26.9,.132,,.439,22.0,75.0,.265

2022-12-28,,Bradley,W,63,60,94.0,89.6,66.9,.130,.463,.549,51.6,52.2,6.0,6.8,,.528,20.7,24.1,.111,,.461,14.4,75.8,.016

2023-01-01,@,Southern Illinois,L,45,63,69.2,96.9,65.5,.212,.423,.393,48.4,64.7,10.8,8.1,,.365,19.7,18.8,.135,,.500,15.3,80.0,.125

2023-01-04,@,UIC,W,77,71,91.7,84.5,83.7,.383,.400,.543,51.4,77.8,13.1,10.3,,.525,22.0,18.2,.233,,.446,18.8,79.5,.200

