Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Manhattan,W,73,56,98.6,75.7,73.7,.611,.444,.524,48.3,52.2,21.6,7.4,,.500,16.7,25.6,.352,,.573,36.2,94.7,.220

2022-11-12,,Morgan State,W,69,54,93.2,73.0,74.1,.521,.396,.576,51.5,58.3,14.9,13.3,,.573,27.8,29.6,.292,,.373,22.0,66.7,.111

2022-11-16,N,Arizona State,L,59,63,85.5,91.3,68.8,.353,.451,.495,47.0,50.0,5.8,5.4,,.412,20.1,21.9,.333,,.405,15.0,70.6,.276

2022-11-17,N,Pitt,W,71,67,92.2,87.0,76.8,.714,.367,.541,48.4,50.0,15.6,8.6,,.459,18.6,16.7,.531,,.465,21.2,78.1,.246

2022-11-20,@,Memphis,L,47,62,67.1,88.6,70.2,.236,.436,.384,49.3,43.8,12.9,19.0,,.345,21.7,28.9,.164,,.465,22.2,74.2,.158

2022-11-26,,Kennesaw State,W,64,61,97.0,92.4,66.1,.750,.364,.536,44.1,44.4,9.1,16.2,,.455,17.9,23.3,.545,,.473,17.0,65.5,.164

2022-11-30,,Vanderbilt,W,70,65,101.4,94.2,69.0,.841,.409,.568,47.4,42.1,13.0,10.7,,.511,19.6,22.2,.568,,.510,23.5,70.0,.306

2022-12-03,@,Temple,L,73,83,102.8,116.9,70.7,.392,.275,.603,48.1,56.0,11.3,11.4,,.559,22.9,30.8,.314,,.565,17.3,64.3,.407

2022-12-07,,Jacksonville,L,62,73,91.2,107.4,67.6,.558,.538,.471,44.3,42.1,13.2,18.2,,.413,10.8,17.1,.365,,.539,16.6,80.8,.353

2022-12-11,,Howard,W,70,60,98.6,84.5,70.7,.519,.404,.540,43.5,50.0,16.9,20.5,,.510,16.7,20.0,.327,,.439,21.1,65.6,.175

2022-12-14,,Radford,W,70,62,94.6,83.8,74.2,.689,.156,.586,57.6,59.1,10.8,15.4,,.522,29.5,38.5,.511,,.439,19.5,72.7,.211

2022-12-17,,Northern Illinois,W,90,63,115.4,80.8,77.9,.545,.291,.650,52.4,62.1,12.8,18.6,,.591,15.8,17.9,.455,,.440,21.1,80.0,.207

2022-12-21,,Navy,W,74,52,115.6,81.3,63.8,.250,.304,.591,46.3,72.4,14.1,13.2,,.571,12.6,29.2,.179,,.436,22.7,60.0,.073

2022-12-31,,La Salle,W,80,67,105.3,88.2,76.4,.234,.297,.562,49.3,51.6,14.5,6.5,,.547,17.4,28.1,.156,,.445,20.5,67.6,.156

2023-01-04,@,Duquesne,L,70,79,100.0,112.9,69.8,.404,.333,.515,47.1,33.3,7.1,20.5,,.482,18.1,36.1,.263,,.539,13.3,59.4,.156

2023-01-07,,Davidson,W,89,72,129.0,104.3,69.2,.200,.436,.739,42.9,62.5,14.5,9.5,,.718,17.8,17.4,.182,,.566,23.0,65.4,.226

